user,"You literally should pray to never win the lottery. It would be the most amazing and most terrible day of your life because how are you going to have a better day than that? Even though we might want our goals and accomplishments to arrive immediately, maybe smarter strategies to actually stretch out the achievement of our dreams. We shouldn't wish for overnight success because we would then need to be able to beat it pretty soon or else we're going to feel like we're declining. Let's say that you got a pay rise and you were able to afford your dream car instead of going from total box. who ultimate car that you've ever wanted? you have the opportunity to chunk that up. maybe you could go halfway and take a bunch of satisfaction from that because once you've got the dream car what is there after that? if you have the opportunity of making a couple of small jumps in between that aren't the massive leap to the very top. i think that you can stretch out that sense of progression and what you want is to always continue this very nice sort of slow steady ramp up and then you can just flatten out toward the end of your life. trajectory is more important than position. ",Trajectory is More Important Than Position,60,54843
user,"If you have to choose, be the one who does things, not the one who is seen to do things. ",Be The One Who Does Things Not The One Seen To Do Things | Jordan Peterson,60,4093
assistant,"Exactly, absolutely. ",Be The One Who Does Things Not The One Seen To Do Things | Jordan Peterson,4113,5274
user,I love that rule. ,Be The One Who Does Things Not The One Seen To Do Things | Jordan Peterson,5394,6255
assistant,"Oh yeah, that's a great rule. You can do almost anything you want if you're willing to take responsibility for it, if you don't want credit. One of the most effective political manoeuvrers I've ever seen, I won't tell you who she is, but she's so sharp, she's so brilliant. And she told me the last time I saw her, she's had her finger in pies for like thirty years, popping up in places you'd never expect. I asked her, it's like, how the hell did you pull this off? And she said, oh, I decided thirty years ago that I could do whatever I wanted if I didn't want credit. That's exactly what she's done. And she's had a stellar career. And I've worked with other people who've done the same thing. It's a very interesting thing to realize. You might say, well, why would I want the responsibility without the glory? It's like, hey, do you want the glory? Are you so sure that that wouldn't just get in your way? There's something to be said for anonymity. And second, maybe you want the responsibility because that's the adventure. you actually get to do the thing that someone else just wants to take credit for. Well, maybe doing the thing is plenty of reward in and of itself. ",Be The One Who Does Things Not The One Seen To Do Things | Jordan Peterson,6435,58773
user,"I don't think that our culture is misogynist. Misogynists exist, but that's not typical. Are you familiar with? the women are wonderful bias? ",Is Our Culture Misogynistic? | Louise Perry,140,6592
assistant,"Yes, both men and women are more positively predisposed to news stories that compliment women's outcomes or say that a woman achieved something than say that a man achieved something. ",Is Our Culture Misogynistic? | Louise Perry,6972,16175
user,"Which doesn't fit at all with the idea that we live in a misogynist culture. I don't think that we hate women. I think though, the way that women are sort of regarded is as like your mom, you love your mom. ",Is Our Culture Misogynistic? | Louise Perry,16196,24940
assistant,You don't want to be her necessarily. ,Is Our Culture Misogynistic? | Louise Perry,25100,26461
user,"you don't necessarily respect her. The puzzle basically as to why women are so consistently regarded in a particular way across culturally as being like lovable, but also a bit like lower status is that women are considered to be kind of adjacent to children. So in the same way that we love children, but we're not gonna let them vote. What the human brain does is there's men, there's women, there's children. So women are in a kind of intermediary position. ",Is Our Culture Misogynistic? | Louise Perry,26621,46097
user,"The ratio of getting a lot of sunlight during the day to getting minimal artificial light exposure at night, it really sets the tone of your overall system and is associated with better mental health outcomes across the board. And the inverse, if you're getting too much artificial light at night, is associated with everything bad, elevated depression, anxiety. I do believe people should get out and have a good time. Don't avoid the bright lights of a city or a club. And like dancing, socializing, those are great reasons to stay up too late. Twenty percent of your life, you're going to do that. Probably some percentage of time is also going to be raising kids. You're up because you have to to keep them alive, which is important or species. So thank you. But I think people forget. I often get accused of. But what if you have kids? How do you do this? You take the kids with you because guess what? They need it to. you take them outside. You eat breakfast outside or at least facing a window indoors. It's not going to be as good as having the window open or being outdoors. But even if the sun's on the other side of your apartment building, these things have an outsized positive effect on health. ",The Power of Getting Sunlight During The Day | Andrew Huberman,60,47266
user,"What's the point in success if the road to get there is paved with nails and you don't care about the place that you arrive at in the end? Another lesson that I learned from Adam Mastroianni. This is an extra special type of tragedy. A tragedy that unfolds while everyone cheers. Strangling your passions in exchange for an elite to life is like being on the titanic after the iceberg, water up to your chin with everybody telling you that you're so lucky to be on the greatest steamship of all time. And the titanic Panic is indeed so huge and wonderful that you can't help but agree, but you're also feeling a bit cold and wet at the moment and you're not sure why. Strangling your passions in exchange for an elite life. I loved that insight. Don't forget, having things isn't fun. Getting things is fun. But once you have them, it's not that fun. The journey is the destination. And if you strangle your passions in return for an elite life, as you start to get to the top, the bar of increasing your trajectory becomes harder and harder. If you are miserable, you're sacrificing the thing that you want, which is happiness, for the thing which is supposed to get it, which is success. ",Don't Sacrifice Your Happiness For Success,60,55833
user,"This is how you can feel alone in a crowd and hollow in victory. If you haven't shown your true self to the people around you, you are inevitably going to feel disconnected from them. And the people who would have fallen in love with the true you will pass you by because that person is never presented. Aubrey Marcus said, the persona is incapable of receiving love. It can only receive praise. The persona subsumes the person. This isn't the people around you's fault. You need to take responsibility for this. There are reasons to fear truly showing up, but they pale in insignificance compared to the reasons to hide away. Even if all that you want is success, your highest point of unique contribution involves you fully embracing you. Forget the actualising yourself forward and offering the world something which no one else can, Naval Ravikant says no one can beat you at being you. The absolute best that you can hope for if you're playing a role is to be the second best in the world at being someone else. ",This Is Why You Feel Lonely And Hollow,60,52593
user,"If you're going to go and ask for advice about intimacy with someone who never really seems to be intimate with anyone, they're going to, first off, not have a particularly fantastic perspective, I don't think, unless they're unbelievably incisive. But secondly, there's going to be a little bit of a perverse incentive that they don't want their friend to start to pull away from them. ",Should You Take Intimacy Advice From Non-Intimate People? |  Whitney Cummings,60,15313
assistant,"Oh, so interesting. I'm going to give you the advice that makes what I'm doing seem like a good idea. ",Should You Take Intimacy Advice From Non-Intimate People? |  Whitney Cummings,15633,21856
user,"And also keeps you as a compatriot so that we can both continue to do this together. You know, we're the sisterhood girl, you don't need him, et cetera, et cetera. It's like maybe, maybe that's true. But like if you are unable, guy or girl is unable to get yourself a partner or unable to find friends like, no dude, you don't need that friend anymore. It's like the subtext of that is you can hang out with me. I'm your people. ",Should You Take Intimacy Advice From Non-Intimate People? |  Whitney Cummings,21936,42485
user,"True hell is when the person you are meets the person you could have been. Philip Larkin had this idea. This is from Douglas Murray who told me about it. He said, I felt like I'd been shunted to the side of my own life. Oftentimes, there's a thing we must do, something we're called or compelled to do. And yet, we can ignore this sense and proceed in a different direction, not take the risk, not try the thing, or make the change. This is how we shunt ourselves to the side of our own lives. By ignoring the things we feel called to do in place of things, our fears rationalize that we should do instead. We can protect ourselves from failing publicly by ensuring that we fail privately. Even though it doesn't seem it in the face of a big scary decision, the pain of regret hurts much worse than the pain of failure. George Mack, who was telling me about, imagine that you met God at the pearly gates. And he said, you did all right. Why don't you just come with me and I can show you what you were supposed to do. This is the life that you were supposed to live. And it was you taking the chances. It was you having the conviction to follow your courage and to go after the things that you truly wanted. It was you playing to win, not playing to not lose. ",Shunted To The Side Of Your Own Life,60,57485
user,"Nothing good happens in nightclubs after one in the morning. I am patient zero. I am the doctor of late night parties. That's one of my expertise. It's this sort of messy, sloppy fights and kissing people you shouldn't, stumbling all over the place and stuff. If you go out and you don't drink and you go home at one in the morning, I think you probably get to capture about eighty percent of the enjoyment of the event that you would have done had you have drank, pre-drinks, gone out, done the whole thing. If alcohol wasn't so widely distributed, I think people would ask a lot more questions. When you've taken a little bit of time away from it and you look at it in the harsh light of day, the effect that alcohol gives you aren't that enjoyable and it's been folded into people's lives through tradition and through just anchoring bias and continuation. ",What I Learned Not Drinking Alcohol For 1000 Days | Andrew Huberman,0,41877
user,"There's this new thing now where you just can criticize your man or criticize your person or someone comes home and it's like, so you're just going to walk in the door and not say hi. Positive reinforcement is pretty much, I believe the only thing that works. And I think that I'm not seeing it on either side right now with men or women. If like your girl comes home and she's rough or she's going out with her friends too much, whatever it is, instead of getting in a fight about it, like just, you know what I love? Like I love when you come home, I come home and you're here and you're like on the couch and you're barefoot. It's just the sexiest thing in the world. And like kiss her on the forehead and just See if anything changed. I don't like that. he wears this thing. When he wears the other thing, just tell him how hot it is and suck his... Why is this so hard to understand? I just think that for every criticism we have, it's just try positive reinforcement. Try that. You know what I love? I love when your phone is off and I just get to like... As opposed to, why do you always have your phone out on the table? It always makes me so annoyed. That's it. Don't even say that one. Just when there's no phone out, take that opportunity to tell him how great it is. ",Use Positive Reinforcement In Your Relationship | Whitney Cummings,60,55460
user,Have you heard of Huberman husbands? ,Andrew Huberman Reacts To “Huberman Husbands”,0,2009
assistant,The Huberman husbands thing was really about how a woman was saying that she thinks she's the Huberman husband because she does all these different things. ,Andrew Huberman Reacts To “Huberman Husbands”,2331,9056
user,"For the people that don't know, the meta meme around Huberman husbands is that all of the wives want is a husband who's into red light therapy and he does cold plunges and he does sauna treatments and stuff. I wondered how you feel of a bunch of guys potentially cosplaying as Andrew Huberman in the bedroom. You now have people fully larping as you, maybe they're telling their wife that they didn't get enough sunlight in their eyes as dirty talk in the bedroom. ",Andrew Huberman Reacts To “Huberman Husbands”,9176,34739
assistant,"I don't know what cosplay is, and I don't know what larping is. ",Andrew Huberman Reacts To “Huberman Husbands”,34839,38644
user,"Cosplay is dressing up. Someone will go as Anakin Skywalker or Pikachu or whatever, larping. live-action role-playing. There is potentially a market out there if a guy is struggling in the dating world to take the aesthetic, get fully Huberman-pilled, and then there is a huge potential demand amongst the wives out there. ",Andrew Huberman Reacts To “Huberman Husbands”,38904,57778
user,"A recent study published in Personality and Individual Differences found that women who are high in intrasexual competitiveness are more likely to advise women who they perceive as potential mating threats to cut off more hair in an attempt to sabotage their attractiveness. The researchers studied four hundred and fifty women who were presented with hypothetical salon clients. Participants were asked to recommend the amount of hair to be cut off for each woman. Women who reported high levels of intrasexual competitiveness were more likely to recommend that clients have more hair cut off when the hair was in good condition and the clients expressed a preference for minimal cutting. Another finding is that women advise clients of similar attractiveness as themselves to cut off the most hair. Participants effectively targeted women they perceived as being on the same attractiveness level, potentially to try and reduce their attractiveness. Longer hair is a cue to youth and health. ",The Hair Salon Experiment | Louise Perry,60,44203
assistant,"Yeah, men love long hair. I don't think women realise how much men love long hair. ",The Hair Salon Experiment | Louise Perry,44443,47764
user,"Never gossip about your man ever. If there's a texting with some other girl, you don't tell any of your girlfriends. You take it to a therapist, you take it to a twelve step meeting. Don't ever gossip about your person. Don't ever make fun of your person in public. I see people a lot, women that don't understand why relationships aren't working. And then you go out on a double date and they're like, cause he fucking can't get on. And you're just like, what the fuck? What are you doing? You're embarrassing your man in front of a bunch of people. I see this stuff, and as someone who's a female comic, you would think that that's not how I am in relationships in the slightest, and I think that we're just getting a little too comfortable. ",Never Gossip About Your Man | Whitney Cummings,60,30938
user,"The best way to develop a strong neck safely is to take a plate and start really light, lie on a bench, stabilize yourself by putting one arm down, probably start with a five or a ten pound plate wrapped in a towel so you don't end up with an imprint of the five or ten on the side of your head, and then put that plate, and then you're just going to go from neutral position, which is your head essentially straight up and down, but you're lying on your side, to just about maybe thirty or forty-five degrees. This is important, keep your tongue on the roof of your mouth, your jaw shut, so that your jaw isn't moving around, because some people do neck work and then they'll get clicking of the jaw, they'll get pain in the ear, and you're not going to failure, you're not training really heavy, ten to twenty-five repetition range. Three sets? Yeah, three sets. And then the other side, I can do five or six reps on each side with a forty-five pound plate. You're kidding me. That's twenty kilos. ",Andrew Huberman Teaches Me How To Train My Neck,60,40068
user,"If you grew up in an alcoholic home, you might gravitate towards being in relationships with people that you have to fix, and you're finding yourself being the person that's like, I hate drama, but you're always in some kind of drama. The Twelve Step Program really helped me. When you're an ACA or Al-Anon, it's more about recovering from the internal drug cabinet, which is cortisol and adrenaline, the drama addict. For me, I really had to get a handle on that because I was in relationships with people that I had to rescue. I was dating people I had to fix. I was just always the crisis person. You feel alive in a time of crisis. That's just our comfort zone. The three M's we call it, mothering, micromanaging, martyring. Where putting everybody else first, putting yourself last, that just came naturally to me. Doing that program really helped me to not have guilt saying no to people, being able to stand up for myself, not doing anything out of obligation. ",The 12 Step Program Helped Me Stop People Pleasing | Whitney Cummings,60,44505
user,"We're not afraid of failing, we're afraid of what other people will say about us if we fail. If you trip over when you're in the house, apart from pain, there isn't any embarrassment. But if you tripped over while you were on stage in front of five hundred people, there would be. Rob Henderson brought this idea up which is, why do you feel shame when others falsely accuse you of misconduct? Your heart rate elevates, your cheeks flush, your body temperature feels like it's rising even though you didn't do anything wrong. The reason is that social devaluation by others is sufficient to elicit the emotion of shame even when there is no wrongdoing. The true trigger of shame is negative perceptions by others, not by the self. Failure is inherently to do with other people's judgments of us, not intrinsically what that thing is itself. ",Why You Shouldn't Fear Failure,60,40913
user,Big mistake women make. Women go to advice about men to their girlfriends. Go to advice about men to your guy friends. Don't go to your single girlfriends for advice about being in relationships. Go to your married friends. ,Don't Ask Your Single Friends For Relationship Advice  | Whitney Cummings,60,10323
assistant,"Yeah. Well, I mean, all of your single friends want Tequila Tuesdays to keep happening. Which means that even if they're not aware of it, it's kind of like there's this idea of ascending. Ascending is becoming a viable mate for women and maybe even getting it into a relationship. It's very heavily discouraged because if one of the guys within a group that are supposed to be genetic dead ends that have no hope does do something, that creates a pain of, oh, well, this could happen to me. And as soon as you believe that this could happen to me, maybe the reason it's not happening to you is your fault. Maybe it's not determined already. ",Don't Ask Your Single Friends For Relationship Advice  | Whitney Cummings,10463,40073
user,"If someone bugs you, you should note that. And you shouldn't do anything about it, probably. If they bug you twice the same way, then you think, oh, okay, that's twice. But probably still you shouldn't do anything about it. But if they bug you three times, then you can say, here's what you just did. And they'll say, well, no, I didn't do that. Yeah, you did. And you did exactly the same thing in this other situation. So don't be telling me you didn't do it because you did it three times and I watched. Okay, now they come up with reasons they did it. And maybe some of them have to do with what a stupid son of a b**** you are. And you should listen because Maybe they're right. But that's at least the beginnings of the process by which you unravel the problems. You wanna figure out, well, we don't wanna do this. This isn't the way we wanna treat each other. We wanna get to a place where our whole life is like the best moments of the best dates we ever had. That's a good goal. That's attainable. You gotta work, man. ",What To Do When Your Partner Annoys You | Jordan Peterson,0,47334
user,"You should just be yourself, not because it will make you more likeable, it won't, but because it's only by being yourself that you'll find people who like you for who you really are, rather than someone you're pretending to be. That's from Gwinda Bogle. And this was one of the biggest realisations of my twenties. The advantage of doing this thing where you sort of push off who you really are is that no criticism will ever fully land because you're one degree removed from the person who's being criticized. The disadvantage is that you're also removed from the person who's being complimented. And if you're only playing a role, you never fully feel connected to the successes that you have in your life. Any accolades or warmth that you receive won't resonate properly in your heart because it's not you who's receiving it. It's the character that you're pretending to be. ",You Should Just Be Yourself,60,43913
user,"You see this with actors Andrew Tate or someone else who do point out something that is true and that we have not really been allowed to see. And if we did see it, we weren't allowed to say it. But then people put all their trust in Andrew Tate because he revealed that truth to them. They don't realize that he's leading them down a lot of really dark paths. That's a tendency left and right, but we're dealing with it much more on the right today. ",The Problem With Celebrities Sharing Their Opinions  | Jeremy Boreing,60,17059
assistant,"That's so interesting that saying something which many people feel is true or say in the privacy of their own homes, no matter what side of the political spectrum they're on, gives a kind of cult leader type clairvoyance to the person, like they're speaking truth to power, like they're able to say the things. And then the temptation of that actor to then be like, well, you know, they were interested in what I had to say about the Middle East. So why shouldn't my epidemiology be taken seriously? Why shouldn't I weigh in on the trans athletes in sports discussion? ",The Problem With Celebrities Sharing Their Opinions  | Jeremy Boreing,17559,46908
user,"And the audience needs to be aware when they're listening to someone. Yes, this person revealed to you a forbidden truth, but is what they're saying now true? ",The Problem With Celebrities Sharing Their Opinions  | Jeremy Boreing,47188,54001
user,"Your girlfriend is not your boyfriend. Don't treat them the same. If you want to talk about how ugly the bridesmaids' dresses were at Marcie's wedding, call your friend Lydia. Don't call your boyfriend about it. Because then you come home and you're like, can you believe what happened at work? She was wearing this blouse and the guy's just like, you know what I mean? You don't listen to me. How come you're not paying attention? You don't want to hear me talk? It's like, you're boring. Boring dude call your girlfriend to me. It's always a big red flag when girls don't have girlfriends because that means you're gonna have to hear all the boring. So like girls know what to take to your girlfriends and know what to take to your boyfriend I think that's a really important thing that a lot of girls don't do. they expect their boyfriend to be their girlfriend. You're not gonna come to Nordstrom with me and hold my purse while I change. That's not my guy. Don't make your guy do shit like that. I just think that like little things like that I think make a really big difference and if you are doing that chances are you might not respect the person and that's not the person for you and I think people really forget about respect. It's like I'm attracted to him and he's smart and he has this. but do you respect him? ",Your Girlfriend Is Not Your Boyfriend | Whitney Cummings,60,52116
user,There is a period ,The Lonely Chapter,220,930
assistant,in everybody's journey where ,The Lonely Chapter,1130,3271
user,they are so different ,The Lonely Chapter,4232,5232
assistant,because they've started to do new things ,The Lonely Chapter,5392,6893
user,that they no longer fit ,The Lonely Chapter,7374,8254
assistant,"in with their old set of friends. But they're not sufficiently developed that they've gained their new set of friends. And all of my friends are taking the piss, oh not drinking again, too good for us are we? Not going out again this week, oh okay. well like enjoy staying at home and reading. And that lonely chapter that's in the middle is something that Would say almost nobody that I've ever met who has gone from a place where they are to a place where they want to be hasn't gone through. ",The Lonely Chapter,8294,33456
user,"There was an interesting study which found that men are less likely to wear seatbelts when they're accompanied by a male passenger relative to when they're sitting by themselves or when they're sitting with a woman. What do you think that's saying? One possibility here is essentially the attempt to signal toughness. There's a lot of interesting work here and a lot of discussion and debate around this because of course men want to signal to women, but then we also want to impress other men too. In the ancestral context, you want to show that you would be good in a violent conflict or if you're big game hunting. You want to show that you're strong. And so I think the way that it might manifest itself in the modern age is I don't need to wear a seatbelt. A rocket ship going towards me hasn't got sh**. I don't think it would necessarily impress young women that you're driving without a seatbelt. It's not so much that you're impressing your friend when you don't wear the seatbelt. It's that if you do, you might be mocked or made fun of. And so it's not so much trying to look tough, but just not to look weak. ",Men Are Less Likely To Wear Seatbelts Around Other Men,60,46822
user,"Gender inequality in the pay gap between men and women positively predicts both male and female satisfaction in relationships. That the more unequal the earning opportunities are for men and women, skewed in the direction of men, not women, the happier both men and women are in their outcomes in relationships. And stay-at-home dads is a very strong predictor of divorce. Yeah, if the woman is the primary breadwinner, men are fifty percent more likely to use erectile dysfunction medication. Women are more likely to be on the receiving end of domestic. If they're the primary breadwinner, because the male partner switches from a benefit affording to a cost inflicting. mate retention strategy. If you begin to feel a disparity in mate value, you have two choices. Start to raise yourself up or try to drag the other person down. Making them fearful of you is a pretty good way to drag them down. That's kind of dark. That being said, the patriarchy is so powerful that we've somehow convinced women that they both need to earn the money and that we can stay at home while they bear the burden of children. So maybe this is just a sciot from all of us to not have to do anything except for Xbox now. ",Gender Pay Gap Inequality Predicts Happiness In Relationships | Louise Perry,60,59308
user,"To become rich or famous as a man is to accept being a resource to be extracted from or an object to be desired. I was talking to Tucker about this and he said women become objectified as soon as they become like womanly. You're thirteen years old and the boys in the class now start to see that you've got boobs and then you become like seventeen, eighteen and the whole world objectifies you for a while because your value is immediate and upfront. This is a red pill takeaway. I guess that like women are born with value men have to create it. Unless you're Brad Pitt, you have to achieve some degree of self-generated value in order for people to objectify you. No one's just objectifying the random dude in the street, but if the random dude in the street gets out of a Bugatti, maybe they are. ",To Become Rich Or Famous As A Man | Rob Henderson,60,35199
user,Way to overcome procrastination is to do something harder than the hard thing that you're putting off. ,Andrew Huberman's Method To Stop Procrastination,0,4210
assistant,Give me a tactical example of this. ,Andrew Huberman's Method To Stop Procrastination,4370,5690
user,"I need to write a chapter on tools for focus for my book. I'll do anything but that, okay? So then you have to find something worse than that. So for me, worse than that is anything involving a spreadsheet. Just the idea of a spreadsheet gives me hives. I would force myself to do five to ten minutes of establishing a spreadsheet of my expenses and taxes related to some segment of my work life. So doing that, you'll see it will make writing that book chapter very accessible. It's a downhill cruise from there. ",Andrew Huberman's Method To Stop Procrastination,5830,33797
assistant,"So we've got do something that is harder than the thing that you're trying to get away from. If you can do cold exposure, that's kind of cool. If you like, I got to sit down and do this. I find myself for ten minutes kind of fluffing about trying to do stuff. I go upstairs, I have a cold shower. OK, that was way more miserable. ",Andrew Huberman's Method To Stop Procrastination,33938,46684
user,"If you like it, then no. But if it's way more miserable, then that's the thing to do. ",Andrew Huberman's Method To Stop Procrastination,46824,50366
user,"I think that Daily Wire needs to put an offer on the table and take Douglas Murray. If you got Douglas Murray and used the correct engine to make him sufficiently media engine savvy, I think that that could be beyond huge. ",Daily Wire Should Hire Douglas Murray | Jeremy Boreing,60,13658
assistant,"I agree with that. Absolutely. I've been friends with him for Every time that I get to catch up with him, there's another level to something that we talk about that I find particularly interesting or particularly charming. I don't agree with tons and tons of things that I don't agree with him on. ",Daily Wire Should Hire Douglas Murray | Jeremy Boreing,13798,24424
user,I really think that we need to start to add a little bit of the anglicized British across into what it is that you're talking about. So I'm Team Murray. ,Daily Wire Should Hire Douglas Murray | Jeremy Boreing,24524,32989
assistant,I'll have him kick back ten percent to you if we make him an offer. Fantastic. ,Daily Wire Should Hire Douglas Murray | Jeremy Boreing,33109,36151
user,"Rian Doris from the Flow Research Collective has the flow morning routine. His morning routine developed with Steven Kotler to get yourself into flow specifically for deep work and writing is to begin working within ninety seconds of waking because the state of flow and the state of sleep are not far away from each other in terms of brain frequency, delta and theta. ",The Flow Morning Routine | Andrew Huberman,60,19587
user,"Not knowing those elementary skills, though, that can be a huge impediment. I had people in my clinical practice, we spent hours practicing how to introduce them and to shake hands. Because you want to be expert at that. Because if you're not good at that at all, you're screwed. You can't even tell someone your name. And so how are you going to make a friend then? You announce yourself as incompetent with your first move. If that happens to you ten times, you're so terrified. Disincentivize. Oh God, terribly. That's something you can do with your kids. is so they can become expert at introducing themselves. Shake hands. Do it with a bit of a firm grip. Look at the other person. Try smiling. Match your tempo to the other person. ",Be An Expert At Introducing Yourself To People | Jordan Peterson,220,33942
user,"Fifty-five percent of women said that listening to Joe Rogan was a red flag. Forty-one percent of men said the same for a woman being into astrology. Here's the thing, right? Thirty-five percent of men said that a woman listening to Joe Rogan was a red flag. But a man listening to Joe Rogan and a woman listening to Joe Rogan is not the same thing. ",Listening to Joe Rogan Is A Red Flag | Rob Henderson,60,17054
assistant,I've heard this just speaking with young guys that they are to some extent sort of bothered by these gender differences in politics and how more and more young women are sort of identifying in a more sort of sharp left-wing direction because you have to be to some degree psychologically peculiar if you're a young woman who is a sort of right-wing person because you're sort of going against the grain. ,Listening to Joe Rogan Is A Red Flag | Rob Henderson,17774,36438
user,"If you ask a thousand dumb questions and you listen to the answer, then you know a thousand things, some of them deep, that you didn't know before. You should always ask a stupid question. And that doesn't mean the sort of question that someone who wasn't paying attention would ask. If you're listening to someone and you don't understand what they're saying, when maybe you're in a room full of people and you think you're the only person stupid enough to not get it, which is very rarely the case, by the way, if you reveal that ignorance to yourself and to the other person, They can rectify it. And if you do that a thousand times, you're not ignorant anymore. And this is a real pathway to success too. You do this because you ask real questions in your podcast and Rogan does this. Rogan's always trying to be a little smarter than he already is. And then that works. This is why it's so useful to listen to people. You might find out where you're stupid and then you could stop being stupid. ",You Should Always Ask Stupid Question | Jordan Peterson,0,43194
user,"The average American is obese, divorced with less than one K in the bank. Fifty percent of the population is more fragile than the average person that you know. You have to work really, really hard to be able to find friends that are super robust and anti-fragile. I don't think the bar's ever been set this low for people to be able to separate themselves out from the pack. So taking the path that everybody else chooses may seem like the safe option, but it's actually a guaranteed route to a life that you probably don't want. ",The Guaranteed Path To A Life You Don't Want,60,23433
user,modern women have been taught that true freedom is having sex like their brother and working like their father. ,Is This True Freedom For Modern Women? | Louise Perry,60,5573
assistant,"Like clambering up, trying to retain that masculine status. Which for some women, particularly women who have a more masculine temperament, some women are more disagreeable and competitive and not maternal. And those women have done well out of the changes we've seen since the sexual revolution. They can basically live like their brothers now, pretty much. Most women aren't like that though, and aren't made happier by trying to be more male. ",Is This True Freedom For Modern Women? | Louise Perry,5693,26888
user,"If you lie and you practice lying, you pathologize your instincts and then your intuitions lead you wrong. You program yourself falsely and then you automatically see what isn't there. And then, of course, the world will slap you in the face continually. And you'll think, oh, my God, the world's such a pathological place when the truth of the matter is, is no, you just keep running into things that you refuse to see. And then you think, well, the world's made of nothing but obstacles. It's like, well, You put the obstacles in your own path. And you did that by developing these complex self-serving delusions, a story that you tell other people about who you are. that isn't true. You're trying to lay out a map that bears no relationship to reality. And you keep wondering why you wander off the path and into a pit. How could it be otherwise? ",Why You Should Never Lie | Jordan Peterson,60,44282
user,"Kids that spend two hours or more out of doors per day have a far lower incidence of myopia, nearsightedness. And even if they're on iPads and books and computers, there's something about viewing things further than three or four feet away from us for a significant portion of our day. Doesn't mean you have to be staring off into the horizon, but as opposed to near viewing where you're looking at something within about four feet of oneself, watch people's behavior. Look at how they go through the day. They're spending most of their time looking at things about a foot to a foot and a half away. And as a consequence, the eyeball gets longer. This is a well-established fact in animal models and humans. And then the visual image isn't focused onto the retina, the light sensing portion at the back of the eye. The image falls in front of the retina, so-called nearsightedness. It's falling too near to the lens. Fortunately, that the eyeball actually can change in length. So viewing things further away can actually, especially early in life, allow the eyeball to adjust its shape. And so the point is, we need to get out and view things at a distance. ",How Screens Cause Nearsightedness | Andrew Huberman,60,49547
user,"Busy people outsource things and they do other things instead. But you can't outsource your humanity. You do reach a point where if your best friend had a flat tire three blocks from your house, you would send a tow truck. And when you reach that stage of avoiding being inconvenienced, you've now accepted yourself out of kind of common humanity. You see this with successful people all the time. They become, on one hand, more human, and on the other hand, less human. And the goal is to become more without becoming less. ",You Can't Outsource Your Humanity | Jeremy Boreing,60,24849
user,It's one thing I can't stand. ,The People's Champ | James Smith,700,1210
assistant,"People like him coming into my town and getting recognised more than me. I get it, you've got a podcast. Talk to famous people. ",The People's Champ | James Smith,1330,7036
user,"The border agent recognised me as we came into Canada. James' border agent stopped him and I think that kind of demonstrates a pretty important difference that I'm more of a man of the people. Whereas James is kind of a bit inaccessible, a bit kind of like contemptible. Thank you. Thank you. Now, do you see the hat to approach me first? Because he's just sort of a bit like harsh with the public, aren't you? Whereas I'm like a sort of like a people's champion. ",The People's Champ | James Smith,7136,41062
assistant,I'm like the rock. I just get back on TikTok. ,The People's Champ | James Smith,41082,42623
user,That couldn't have been more perfect. ,The People's Champ | James Smith,44384,46065
user,"Every person who has outside success is going to have some traits in them that are bad. Even if someone like Warren Buffett is like the best investor of all time, came at the expense of time with his family and his kids. I heard this quote the other day, everybody adds up to the same number, but there's like different ways to get there. And I think most people who are abnormally good at one thing are almost always abnormally bad at something else. Like those numbers are going to even out in the end. So if you take somebody like Musk who is like off the charts, talented at engineering and risk taking entrepreneurship, of course, he's going to have traits in which he is abnormally bad in equal parts to what he is good at. I think there are so few exceptions to that. ",Every Outside Thinker Has Bad Traits | Morgan Housel,60,38066
user,"I'm just shocked at how many people vape. First of all, not unlike cigarette smoking, it's expensive. It's clearly addictive. It's clearly detrimental to lung function. People like how it makes their brain feel. And they think that if they're already physically active, then they can offset some of that. In the next five years or so, we're just going to see a slew of studies showing that vaping is just bad for us, especially for the developing brain, because it's bringing in at a very rapid rate high potency nicotine and high potency cannabis. The slope of that increase in dopamine and epinephrine, adrenaline, and acetylcholine is so important. The sharper that slope, the faster the rise, the more addictive potential these compounds have. ",Why Young People Shouldn't Vape | Andrew Huberman,140,34003
assistant,"I understand maybe of the two evils, vaping is less of an evil than traditional smoking would be. But I think the enjoyability, the accessibility, the fact that it isn't as stigmatized, more people are now going to vape than ever previously smoked. Even if the difference between the two is that vaping is better, that the total area under the curve of public health degradation, we've netted a loss overall for vaping. ",Why Young People Shouldn't Vape | Andrew Huberman,34123,55836
user,"I was bullied as a kid and I was quite unpopular in school and I was an only child so I didn't really have many people to back me up. For a long time I had a chip on my shoulder about the kids that mistreated me in school. And then I got to world maybe a few years ago and I really really started to reflect on it and realized that so many of the things that I valued in myself were the light side of something dark that had been created during that time in school. My complete preparedness to just spend time on my own means that I don't mind about moving out to a country where I don't know anybody and trying to make this podcast thing work. Not having a super tight social network as a kid meant that I wasn't beholden to anybody. When I grew up, other sides of it haven't been so great because I still seek validation because that was something that I was missing. Realizing not only you probably wouldn't be here if it wasn't for the things that you went through, there's step one. And then step two is, and I'm quite grateful for what I've done. And then step three would be something like I'm proud of myself for having turned something that was negative into something that's positive. But then another level above that would be. maybe I should be thankful. ",Be Thankful For The Dark Moments In Your Life | Jordan Peterson,60,55085
